# 1: Bin number
# 2: r
# 3: g(r)
139	1.674	0
140	1.686	0
141	1.698	2.28493
142	1.71	0
143	1.722	0
144	1.734	0
145	1.746	0
146	1.758	0
147	1.77	2.10282
148	1.782	0
149	1.794	0
150	1.806	0
151	1.818	0
152	1.83	0
153	1.842	0
154	1.854	0
155	1.866	0
156	1.878	0
157	1.89	1.84428
158	1.902	0
159	1.914	0
160	1.926	0
161	1.938	0
162	1.95	1.73253
163	1.962	0
164	1.974	0
165	1.986	0
166	1.998	0
167	2.01	0
168	2.022	0
169	2.034	0
170	2.046	0
171	2.058	0
172	2.07	0
173	2.082	0
174	2.094	0
175	2.106	0
176	2.118	0
177	2.13	0
178	2.142	0
179	2.154	0
180	2.166	0
181	2.178	0
182	2.19	0
183	2.202	0
184	2.214	0
185	2.226	0
186	2.238	0
187	2.25	0
188	2.262	1.28755
189	2.274	0
190	2.286	0
191	2.298	0
192	2.31	0
193	2.322	0
194	2.334	0
195	2.346	0
196	2.358	0
197	2.37	1.17288
198	2.382	0
199	2.394	0
200	2.406	0
201	2.418	0
202	2.43	0
203	2.442	2.20947
204	2.454	0
205	2.466	1.08334
206	2.478	0
207	2.49	0
208	2.502	1.05239
209	2.514	1.04236
210	2.526	1.03248
211	2.538	0
212	2.55	0
213	2.562	0
214	2.574	0
215	2.586	0.985129
216	2.598	0
217	2.61	0
218	2.622	1.91653
219	2.634	0
220	2.646	0.940958
221	2.658	0
222	2.67	0.924118
223	2.682	0
224	2.694	1.81545
225	2.706	0
226	2.718	2.6753
227	2.73	0
228	2.742	0
229	2.754	0
230	2.766	0
231	2.778	0
232	2.79	1.69267
233	2.802	0
234	2.814	0
235	2.826	0
236	2.838	1.6359
237	2.85	0.811074
238	2.862	1.60857
239	2.874	0
240	2.886	0
241	2.898	1.56886
242	2.91	0
243	2.922	0.771596
244	2.934	0.765297
245	2.946	2.27723
246	2.958	1.50586
247	2.97	0.746857
248	2.982	2.22257
249	2.994	2.20479
250	3.006	1.45815
251	3.018	0
252	3.03	2.15271
253	3.042	1.42384
254	3.054	6.35704
255	3.066	3.5041
256	3.078	4.86756
257	3.09	0.689975
258	3.102	4.10788
259	3.114	6.79381
260	3.126	8.0901
261	3.138	6.69028
262	3.15	7.96729
263	3.162	3.29455
264	3.174	1.96181
265	3.186	1.29804
266	3.198	1.28832
267	3.21	1.91806
268	3.222	1.9038
269	3.234	0.629898
270	3.246	0
271	3.258	0
272	3.27	1.84832
273	3.282	1.22322
274	3.294	0.60716
275	3.306	0.60276
276	3.318	0
277	3.33	1.78231
278	3.342	0
279	3.354	0.585631
280	3.366	0.581463
281	3.378	0.577339
282	3.39	0
283	3.402	0
284	3.414	0
285	3.426	0
286	3.438	0
287	3.45	0.553493
288	3.462	0
289	3.474	0
290	3.486	0.54212
291	3.498	1.07681
292	3.51	1.06946
293	3.522	0
294	3.534	0
295	3.546	0
296	3.558	0
297	3.57	1.55073
298	3.582	1.0269
299	3.594	0.510028
300	3.606	1.01328
301	3.618	0
302	3.63	0
303	3.642	0.496673
304	3.654	0.493416
305	3.666	0.980383
306	3.678	0.486998
307	3.69	0
308	3.702	0.480704
309	3.714	1.43281
310	3.726	0.474531
311	3.738	0.471489
312	3.75	0
313	3.762	0.465493
314	3.774	2.31269
315	3.786	0
316	3.798	0.91342
317	3.81	1.36151
318	3.822	1.35298
319	3.834	1.34452
320	3.846	0.445381
321	3.858	0.442615
322	3.87	0.439874
323	3.882	0
324	3.894	0.434469
325	3.906	0.863607
326	3.918	0.429162
327	3.93	0.426546
328	3.942	1.69581
329	3.954	0
330	3.966	0.418837
331	3.978	0.832628
332	3.99	1.24144
333	4.002	0.411336
334	4.014	0.40888
335	4.026	0.406446
336	4.038	0.404034
337	4.05	0
338	4.062	0.798547
339	4.074	0.79385
340	4.086	0.394597
341	4.098	1.17687
342	4.11	0.780004
343	4.122	1.1632
344	4.134	0.770974
345	4.146	0.383259
346	4.158	0.762099
347	4.17	0.75772
348	4.182	1.88344
349	4.194	1.12361
350	4.206	2.23441
351	4.218	0.740572
352	4.23	0.368188
353	4.242	0.732216
354	4.254	2.91236
355	4.266	0.362
356	4.278	1.07992
357	4.29	0.715923
358	4.302	1.0679
359	4.314	1.06197
360	4.326	1.05608
361	4.338	2.1005
362	4.35	0.696309
363	4.362	1.73121
364	4.374	1.72172
365	4.386	2.39724
366	4.398	3.40596
367	4.41	3.38745
368	4.422	3.36909
369	4.434	7.70703
370	4.446	3.6661
371	4.458	3.3149
372	4.47	1.64856
373	4.482	3.60744
374	4.494	2.6096
375	4.506	1.62233
376	4.518	1.29098
377	4.53	0.963109
378	4.542	0.638684
379	4.554	1.27065
380	4.566	0.315994
381	4.578	1.5717
382	4.59	1.25079
383	4.602	1.86642
384	4.614	1.54727
385	4.626	1.8471
386	4.638	1.22504
387	4.65	1.21872
388	4.662	1.21246
389	4.674	0.904679
390	4.686	0.300017
391	4.698	1.19395
392	4.71	1.7818
393	4.722	1.18184
394	4.734	0.881892
395	4.746	0.292479
396	4.758	1.74604
397	4.77	0.868631
398	4.782	1.44046
399	4.794	3.15317
400	4.806	1.14089
401	4.818	2.55423
402	4.83	0.847184
403	4.842	0
404	4.854	1.67765
405	4.866	1.11293
406	4.878	1.93805
407	4.89	1.10203
408	4.902	0.82248
409	4.914	1.90976
410	4.926	0.271495
411	4.938	0.810531
412	4.95	0.806606
413	4.962	1.33785
414	4.974	1.3314
415	4.986	1.855
416	4.998	0.791188
417	5.01	0.787402
418	5.022	1.04486
419	5.034	1.03988
420	5.046	0
421	5.058	2.06007
422	5.07	0.768875
423	5.082	0.510166
424	5.094	2.03106
425	5.106	0.758072
426	5.118	0.503014
427	5.13	1.00133
428	5.142	0.747494
429	5.154	1.73604
430	5.166	0.49371
431	5.178	1.22856
432	5.19	0.489154
433	5.202	0.9738
434	5.214	0.969323
435	5.226	1.2061
436	5.238	1.20058
437	5.25	0.717056
438	5.262	0.95172
439	5.274	1.65794
440	5.286	0.943097
441	5.298	0.704122
442	5.31	0.467296
443	5.322	1.39557
444	5.334	0.9262
445	5.346	0.691535
446	5.358	0.917921
447	5.37	2.0561
448	5.382	1.13719
449	5.394	1.35856
450	5.406	0.901693
451	5.418	1.34655
452	5.43	0.89374
453	5.442	0.667352
454	5.454	0.664418
455	5.466	0.882006
456	5.478	0.439073
457	5.49	0.655733
458	5.502	1.52338
459	5.514	0.433358
460	5.526	0.862957
461	5.538	0
462	5.55	0
463	5.562	0.425911
464	5.574	0.424079
465	5.586	0.211129
466	5.598	0.630676
467	5.61	0.209327
468	5.622	0.416868
469	5.634	0.207547
470	5.646	0.206666
471	5.658	0.20579
472	5.67	0.81968
473	5.682	0.408111
474	5.694	0.609589
475	5.706	1.21406
476	5.718	0.604482
477	5.73	0.200651
478	5.742	0.59944
479	5.754	0.795923
480	5.766	0.59446
481	5.778	0.789325
482	5.79	0.393028
483	5.802	0.782808
484	5.814	0.77958
485	5.826	1.35865
486	5.838	0.386592
487	5.85	0.770015
488	5.862	1.34201
489	5.874	1.52747
490	5.886	1.14094
491	5.898	0.568149
492	5.91	0.188615
493	5.922	0.751405
494	5.934	0.748369
495	5.946	0.559013
496	5.958	1.11353
497	5.97	0.73937
498	5.982	0.736407
499	5.994	1.65029
